date,feature
2016-03-01,"48.5,46.4,45.9,45.9,51.5,0,51.5,51.5,49.5,48.5,48.2,48.2,38.5,34.5,33.5,33.5"
2016-02-01,"45.9,48.0,48.0,48.1,51.5,0,48.8,49.2,48.2,48.1,48.0,48.2,33.5,33.5,33.5,33.5"
2016-01-04,"48.1,49.7,51.3,51.3,49.2,0,48.9,48.9,48.2,49.0,48.6,48.6,33.5,35.0,35.5,35.5"
2015-12-01,"51.3,48.4,47.6,47.6,48.9,0,52.9,52.9,48.6,50.5,50.1,50.1,35.5,40.0,39.0,39.0"
2015-11-02,"47.6,50.1,50.5,50.5,52.9,0,50.1,50.1,50.1,50.0,50.2,50.2,39.0,38.0,38.0,38.0"
2015-10-01,"50.5,50.7,51.2,51.2,50.1,0,51.7,51.7,50.2,50.6,51.1,51.1,38.0,39.3,39.0,39.0"
2015-09-01,"51.2,55.0,52.7,52.7,51.7,0,56.5,56.5,51.1,52.6,52.7,52.7,39.0,42.5,44.0,44.0"
2015-08-03,"52.7,54.7,55.5,55.5,56.5,0,56.0,56.0,52.7,53.5,53.5,53.5,44.0,49.0,49.5,49.5"
2015-07-01,"55.5,52.0,51.7,51.7,56.0,0,55.8,55.8,53.5,53.1,52.8,52.8,49.5,51.0,49.5,49.5"
2015-06-01,"51.7,49.2,48.3,48.3,55.8,0,53.5,53.5,52.8,52.0,51.5,51.5,49.5,42.5,40.5,40.5"
2015-05-01,"48.3,50.2,50.0,50.0,53.5,0,51.8,51.8,51.5,52.0,51.5,51.5,40.5,42.3,39.0,39.0"
2015-04-01,"50.0,51.9,51.4,51.4,51.8,0,52.5,52.5,51.5,52.5,52.9,52.9,39.0,38.0,35.0,35.0"
2015-03-02,"51.4,54.0,54.1,54.1,52.5,0,52.9,52.9,52.9,53.0,53.5,53.5,35.0,37.0,35.0,35.0"
2015-02-02,"54.1,56.0,56.8,56.8,52.9,0,57.3,57.3,53.5,54.5,55.5,55.5,35.0,39.5,38.5,38.5"
2015-01-02,"56.8,54.8,54.9,54.9,57.3,0,66.0,66.0,55.5,57.6,58.7,58.7,38.5,43.3,44.5,44.5"
2014-12-01,"54.9,0,55.5,55.5,66.0,0,65.8,65.8,58.7,57.9,59.0,59.0,44.5,52.6,53.5,53.5"
2014-11-03,"55.5,54.8,54.6,54.6,65.8,0,60.0,60.0,59.0,56.2,56.6,56.6,53.5,56.3,59.5,59.5"
2014-10-01,"54.6,57.5,58.1,58.1,60.0,0,66.7,63.9,56.6,58.5,59.0,59.0,59.5,57.0,58.0,58.0"
2014-08-01,"58.2,53.0,52.8,52.8,62.0,0,59.1,59.1,57.1,56.0,55.3,55.3,59.5,59.0,58.0,58.0"
2014-07-01,"52.8,53.2,52.8,52.8,59.1,0,58.7,58.7,55.3,55.8,55.4,55.4,58.0,60.3,60.0,60.0"
2014-05-01,"54.7,52.8,51.1,51.1,56.2,0,56.4,56.4,54.9,54.3,53.7,53.7,56.5,59.1,59.0,59.0"
2014-04-01,"51.1,52.8,52.3,52.3,56.4,0,56.1,56.1,53.7,54.0,53.2,53.2,59.0,60.0,60.0,60.0"
2013-11-01,"53.2,54.3,55.4,54.6,58.9,0,60.7,60.7,56.4,55.0,56.2,56.2,55.5,55.0,56.5,56.5"
2013-10-01,"54.6,0,54.5,54.5,60.7,0,61.5,61.5,56.2,55.0,55.7,55.7,56.5,55.0,54.0,54.0"
2013-08-01,"54.0,0,50.8,50.8,58.0,0,55.9,55.9,55.4,52.0,50.9,50.9,49.0,54.2,52.5,52.5"
2013-07-01,"50.8,0,49.5,49.5,55.9,0,51.1,51.1,50.9,50.5,49.0,49.0,52.5,50.5,49.5,49.5"
2013-05-01,"50.4,0,52.8,52.8,50.6,0,52.7,52.7,50.7,50.9,51.3,51.3,50.0,53.0,54.5,54.5"
2013-04-01,"52.8,0,52.7,52.7,52.7,0,57.0,57.0,51.3,54.2,54.2,54.2,54.5,59.8,61.5,61.5"
2013-03-01,"52.7,0,54.2,54.2,57.0,0,51.6,51.6,54.2,52.5,53.1,53.1,61.5,57.0,56.5,56.5"
2013-02-01,"54.2,0,52.2,52.2,51.6,0,50.3,50.3,53.1,50.6,50.2,50.7,56.5,56.0,55.5,55.5"
2012-11-01,"52.9,0,54.1,54.1,50.2,0,53.0,53.0,51.7,51.2,51.5,51.5,55.0,56.0,58.0,58.0"
2012-10-01,"54.1,0,52.5,52.5,53.0,0,48.4,48.4,51.5,49.7,49.6,49.6,58.0,55.5,54.0,54.0"
2012-08-01,"52.1,0,56.7,56.7,49.2,0,51.5,51.5,49.8,50.2,49.7,49.7,39.5,40.0,37.0,37.0"
2012-06-01,"56.5,0,56.4,56.4,58.9,0,57.3,57.3,53.5,53.9,54.8,54.8,47.5,56.8,61.0,61.0"
2012-05-01,"56.4,0,55.1,55.1,57.3,0,55.9,55.9,54.8,53.0,53.4,53.4,61.0,59.0,61.0,61.0"
2012-03-01,"53.9,0,54.2,54.2,55.9,0,55.2,55.2,52.4,54.6,54.1,54.1,61.5,57.2,55.5,55.5"
2012-02-01,"54.2,0,54.7,54.7,55.2,0,55.3,55.3,54.1,54.5,53.9,53.9,55.5,49.5,47.5,47.5"
2011-12-01,"52.9,0,54.9,54.9,54.0,0,51.2,51.2,52.7,51.5,50.8,50.8,45.0,45.0,41.0,41.0"
2011-11-01,"54.9,0,54.7,54.7,51.2,0,51.3,51.3,50.8,52.1,51.6,51.6,41.0,55.0,56.0,56.0"
2011-09-01,"54.6,0,55.3,55.3,51.3,0,54.4,54.4,50.6,48.5,50.9,50.9,55.5,55.0,59.0,59.0"
2011-08-01,"55.3,0,61.0,61.0,54.4,0,55.9,55.9,50.9,54.8,55.3,55.3,59.0,64.0,68.0,68.0"
2011-07-01,"61.0,0,57.5,57.5,55.9,0,53.9,53.9,55.3,51.5,53.5,53.5,68.0,72.0,76.5,76.5"
2011-06-01,"57.5,0,59.7,59.7,53.9,0,62.1,62.1,53.5,57.5,60.4,60.4,76.5,82.0,85.5,85.5"
