date,feature
2022-10-26,"-71.9,0.0,0.0,-142.1,-11.4,0.0,0.0,-13.3,258.8,102.9,0.0,-172.5,1781.03,0.0,0.0,1815.4,509.27,0.0,0.0,511.63,-147.8,-80.5,0.0,-11.4,5.6,0.0,0.0,21.3,-28.5,0.0,0.0,-54.3,980.63,0.0,0.0,945.84,0.6,0.0,0.0,-0.4,66.7,0.0,0.0,58.3,40.8,0.0,0.0,-3.1,17.0,-113.8,0.0,12.4,-4.5,0.0,0.0,16.0,88.9,89.8,0.0,89.5,-341.7,0.0,0.0,-356.4"
2022-10-19,"-142.1,0.0,0.0,179.5,-13.3,0.0,0.0,-27.8,-172.5,138.0,0.0,987.9,1815.44,0.0,0.0,1655.2,511.63,0.0,0.0,563.53,-11.4,-111.4,0.0,202.2,21.3,0.0,0.0,-84.6,-54.3,0.0,0.0,43.1,945.84,0.0,0.0,932.8,-0.4,0.0,0.0,0.3,58.3,0.0,0.0,-30.9,-3.1,0.0,0.0,49.0,12.4,-216.7,0.0,-485.3,16.0,0.0,0.0,-32.5,89.5,89.6,0.0,89.9,-356.4,0.0,0.0,-769.0"
2022-10-13,"179.5,0.0,0.0,-40.7,-27.8,0.0,0.0,21.0,988.0,175.0,0.0,-135.6,1655.17,0.0,0.0,1814.1,563.53,0.0,0.0,576.09,202.3,-182.5,0.0,-472.8,-84.6,0.0,0.0,38.9,43.1,0.0,0.0,49.9,932.8,0.0,0.0,1026.11,0.3,0.0,0.0,0.1,-30.9,0.0,0.0,27.3,49.0,0.0,0.0,-46.9,-485.3,-205.0,0.0,-344.3,-32.5,0.0,0.0,23.0,89.9,90.5,0.0,91.3,-769.0,0.0,0.0,-619.4"
2022-10-05,"-40.7,0.0,0.0,-160.4,21.0,0.0,0.0,-60.4,-135.6,205.2,0.0,-21.5,1814.07,0.0,0.0,1848.0,576.09,0.0,0.0,546.5,-472.8,-133.4,0.0,-242.2,38.9,0.0,0.0,16.6,49.9,0.0,0.0,41.7,1026.11,0.0,0.0,980.99,0.1,0.0,0.0,-1.1,27.3,0.0,0.0,69.2,-46.9,0.0,0.0,-19.4,-344.3,-136.7,0.0,-289.1,23.0,0.0,0.0,-27.8,91.3,90.2,0.0,90.6,-619.4,0.0,0.0,-457.5"
2022-09-28,"-160.4,0.0,0.0,113.0,-60.4,0.0,0.0,33.3,-21.5,44.3,0.0,114.1,1847.97,0.0,0.0,1888.4,546.5,0.0,0.0,516.73,-242.2,70.9,0.0,157.0,16.6,0.0,0.0,0.6,41.7,0.0,0.0,44.7,980.99,0.0,0.0,951.11,-1.1,0.0,0.0,0.6,69.2,0.0,0.0,34.3,-19.4,0.0,0.0,41.1,-289.1,-6.9,0.0,123.0,-27.8,0.0,0.0,21.7,90.6,92.8,0.0,93.6,-457.5,0.0,0.0,-689.9"
2022-09-21,"113.0,0.0,0.0,-106.9,33.3,0.0,0.0,9.3,114.1,216.1,0.0,244.2,1888.4,0.0,0.0,1754.3,516.73,0.0,0.0,454.13,157.0,-43.1,0.0,-176.8,0.6,0.0,0.0,-39.9,44.7,0.0,0.0,3.9,951.11,0.0,0.0,956.39,0.6,0.0,0.0,0.7,34.3,0.0,0.0,-13.5,41.1,0.0,0.0,-71.3,123.0,42.0,0.0,421.9,21.7,0.0,0.0,-1.2,93.6,91.4,0.0,91.5,-689.9,0.0,0.0,-841.4"
2022-09-14,"-106.9,0.0,0.0,135.7,9.3,0.0,0.0,-30.9,244.2,83.3,0.0,884.5,1754.31,0.0,0.0,1761.5,454.13,0.0,0.0,518.94,-176.7,-85.8,0.0,33.3,-39.9,0.0,0.0,7.4,3.9,0.0,0.0,-72.4,956.39,0.0,0.0,990.24,0.7,0.0,0.0,-0.8,-13.5,0.0,0.0,-50.1,-71.3,0.0,0.0,41.4,421.9,60.0,0.0,9.5,-1.2,0.0,0.0,11.2,91.5,90.9,0.0,90.9,-841.4,0.0,0.0,-752.7"
2022-09-08,"135.7,0.0,0.0,-0.5,-30.9,0.0,0.0,-1.7,884.5,-25.0,0.0,-332.6,1761.54,0.0,0.0,1853.1,518.94,0.0,0.0,511.1,33.3,-166.7,0.0,-117.2,7.4,0.0,0.0,34.9,-72.4,0.0,0.0,10.5,990.24,0.0,0.0,963.09,-0.8,0.0,0.0,-0.4,-50.1,0.0,0.0,-52.3,41.4,0.0,0.0,-37.0,9.5,53.0,0.0,11.2,11.2,0.0,0.0,-28.1,90.9,91.9,0.0,92.7,-752.7,0.0,0.0,-306.7"
2022-08-31,"-0.5,0.0,0.0,86.2,-1.7,0.0,0.0,-16.8,-332.6,-148.3,0.0,-328.2,1853.11,0.0,0.0,1864.0,511.1,0.0,0.0,546.76,-117.2,-117.8,0.0,-2.7,34.9,0.0,0.0,-53.6,10.5,0.0,0.0,84.5,963.09,0.0,0.0,935.39,-0.4,0.0,0.0,0.1,-52.3,0.0,0.0,42.6,-37.0,0.0,0.0,44.5,11.2,-96.0,0.0,-66.2,-28.1,0.0,0.0,2.2,92.7,93.4,0.0,93.8,-306.7,0.0,0.0,-809.1"
2022-08-24,"86.2,0.0,0.0,-292.9,-16.8,0.0,0.0,-15.8,-328.2,-93.3,0.0,-705.6,1863.99,0.0,0.0,1924.0,546.76,0.0,0.0,523.26,-2.7,-146.4,0.0,-464.2,-53.6,0.0,0.0,-18.5,84.5,0.0,0.0,24.9,935.39,0.0,0.0,1025.06,0.1,0.0,0.0,0.5,42.6,0.0,0.0,19.2,44.5,0.0,0.0,-15.4,-66.1,58.0,0.0,76.6,2.2,0.0,0.0,5.6,93.8,93.5,0.0,93.5,-809.1,0.0,0.0,-340.2"
2022-08-17,"-292.9,0.0,0.0,23.1,-15.8,0.0,0.0,72.8,-705.6,-27.5,0.0,545.7,1924.0,0.0,0.0,1759.1,523.26,0.0,0.0,501.66,-464.2,-109.6,0.0,-497.8,-18.5,0.0,0.0,85.8,24.9,0.0,0.0,3.7,1025.06,0.0,0.0,1024.83,0.5,0.0,0.0,0.9,19.2,0.0,0.0,72.3,-15.4,0.0,0.0,-6.8,76.6,44.0,0.0,216.6,5.6,0.0,0.0,18.9,93.5,94.1,0.0,94.3,-340.2,0.0,0.0,-529.7"
2022-08-10,"23.1,0.0,0.0,221.4,72.8,0.0,0.0,-17.4,545.8,7.3,0.0,446.7,1759.14,0.0,0.0,1880.4,501.66,0.0,0.0,550.99,-497.8,-63.3,0.0,16.3,85.8,0.0,0.0,-36.6,3.7,0.0,0.0,2.3,1024.83,0.0,0.0,938.06,0.9,0.0,0.0,-1.0,72.3,0.0,0.0,92.6,-6.8,0.0,0.0,-5.4,216.6,-66.7,0.0,-240.0,18.9,0.0,0.0,-7.6,94.3,91.7,0.0,91.0,-529.7,0.0,0.0,-469.0"
2022-08-03,"221.4,0.0,0.0,-114.4,-17.4,0.0,0.0,-29.2,446.7,-62.9,0.0,-452.3,1880.39,0.0,0.0,1891.0,550.99,0.0,0.0,524.5,16.3,-161.4,0.0,-330.4,-36.6,0.0,0.0,29.0,2.3,0.0,0.0,-1.2,938.06,0.0,0.0,1001.26,-1.0,0.0,0.0,-29.2,92.6,0.0,0.0,75.1,-5.4,0.0,0.0,-5.0,-240.0,103.8,0.0,-78.4,-7.6,0.0,0.0,-2.2,91.0,92.8,0.0,92.2,-469.0,0.0,0.0,-560.4"
2022-07-13,"-57.6,0.0,0.0,160.9,20.2,0.0,0.0,-22.8,325.4,-15.4,0.0,823.4,1821.01,0.0,0.0,1776.3,488.89,0.0,0.0,566.39,582.5,-35.7,0.0,-249.6,-142.5,0.0,0.0,84.9,-61.9,0.0,0.0,-4.6,890.24,0.0,0.0,1042.8,-0.3,0.0,0.0,0.0,31.6,0.0,0.0,6.9,3.2,0.0,0.0,-17.9,266.8,159.1,0.0,-126.6,-24.6,0.0,0.0,24.3,94.9,94.8,0.0,94.5,-688.1,0.0,0.0,-584.0"
2022-07-07,"160.9,0.0,0.0,-3.6,-22.8,0.0,0.0,40.3,823.5,-104.3,0.0,-276.2,1776.27,0.0,0.0,1849.3,566.39,0.0,0.0,486.74,-249.7,-48.0,0.0,264.5,84.9,0.0,0.0,14.3,-4.6,0.0,0.0,-5.1,1042.8,0.0,0.0,989.16,0.0,0.0,0.0,0.4,6.9,0.0,0.0,-78.2,-17.9,0.0,0.0,35.8,-126.6,113.3,0.0,255.9,24.3,0.0,0.0,8.5,94.5,95.1,0.0,95.0,-584.0,0.0,0.0,-695.0"
2022-06-29,"-60.6,0.0,0.0,-66.2,40.3,0.0,0.0,0.0,-276.2,-95.0,0.0,-38.6,1849.26,0.0,0.0,0.0,486.74,0.0,0.0,0.0,148.9,0.0,0.0,-71.0,14.3,0.0,0.0,0.0,-26.7,0.0,0.0,-37.4,989.16,0.0,0.0,0.0,-0.3,0.0,0.0,-0.1,-78.2,0.0,0.0,0.0,51.7,0.0,0.0,-114.9,255.9,-72.9,0.0,13.3,8.5,0.0,0.0,0.0,95.0,94.45,0.0,94.0,-679.4,0.0,0.0,-771.1"
2022-06-29,"-60.6,0.0,0.0,-66.2,40.3,0.0,0.0,0.0,-38.6,0.0,0.0,195.6,1849.26,0.0,0.0,0.0,486.74,0.0,0.0,0.0,148.9,0.0,0.0,-71.0,14.3,0.0,0.0,0.0,-26.7,0.0,0.0,-37.4,989.16,0.0,0.0,0.0,-0.3,0.0,0.0,-0.1,-78.2,0.0,0.0,0.0,51.7,0.0,0.0,-114.9,255.9,-72.9,0.0,13.3,8.5,0.0,0.0,0.0,95.0,94.45,0.0,94.0,-679.4,0.0,0.0,-771.1"
2022-06-15,"-66.2,0.0,0.0,169.4,-6.7,0.0,0.0,35.4,195.6,-131.4,0.0,202.5,1870.56,0.0,0.0,1776.5,499.84,0.0,0.0,485.07,-71.0,106.6,0.0,-81.2,-2.2,0.0,0.0,7.3,-37.4,0.0,0.0,-50.8,1001.76,0.0,0.0,1015.56,-0.1,0.0,0.0,0.1,-82.6,0.0,0.0,-159.3,-114.9,0.0,0.0,-13.1,72.5,29.2,0.0,259.2,-5.7,0.0,0.0,1.7,93.7,94.7,0.0,94.2,-771.1,0.0,0.0,-726.9"
2022-06-08,"169.4,0.0,0.0,8.3,35.4,0.0,0.0,-23.6,202.5,-191.7,0.0,-506.8,1776.47,0.0,0.0,1884.2,485.07,0.0,0.0,532.26,-81.2,107.5,0.0,-71.1,7.3,0.0,0.0,54.5,-50.8,0.0,0.0,26.5,1015.56,0.0,0.0,1003.97,0.1,0.0,0.0,0.1,-159.3,0.0,0.0,25.6,-13.1,0.0,0.0,74.7,259.2,106.0,0.0,-52.9,1.7,0.0,0.0,-16.3,94.2,93.1,0.0,92.6,-726.9,0.0,0.0,-542.1"
2022-06-02,"8.3,0.0,0.0,-90.3,-23.6,0.0,0.0,33.4,-506.8,-135.0,0.0,-101.9,1884.2,0.0,0.0,1853.2,532.26,0.0,0.0,499.03,-71.1,53.3,0.0,-48.2,54.5,0.0,0.0,-15.1,26.5,0.0,0.0,135.2,1003.97,0.0,0.0,957.17,0.1,0.0,0.0,0.1,25.6,0.0,0.0,-106.1,74.7,0.0,0.0,0.9,-52.9,99.0,0.0,165.7,-16.3,0.0,0.0,26.7,92.6,93.6,0.0,93.2,-542.1,0.0,0.0,-597.1"
2022-05-25,"-90.3,0.0,0.0,-34.2,33.4,0.0,0.0,23.9,-101.9,-73.7,0.0,-339.4,1853.16,0.0,0.0,1895.3,499.03,0.0,0.0,481.76,-48.2,-63.4,0.0,-477.9,-15.1,0.0,0.0,-14.2,135.2,0.0,0.0,56.6,957.17,0.0,0.0,998.37,0.1,0.0,0.0,-0.3,-106.1,0.0,0.0,-240.3,0.9,0.0,0.0,17.8,165.7,91.7,0.0,123.5,26.7,0.0,0.0,-0.2,93.2,92.4,0.0,91.8,-597.1,0.0,0.0,-501.0"
2022-05-18,"-34.2,0.0,0.0,63.2,23.9,0.0,0.0,23.0,-339.4,138.3,0.0,848.7,1895.29,0.0,0.0,1685.7,481.76,0.0,0.0,513.44,-477.9,-133.3,0.0,-360.7,-14.2,0.0,0.0,2.7,56.6,0.0,0.0,-71.9,998.37,0.0,0.0,964.39,-0.3,0.0,0.0,0.5,-240.3,0.0,0.0,-58.7,17.8,0.0,0.0,-47.2,123.5,0.0,0.0,-91.3,-0.2,0.0,0.0,16.3,91.8,90.6,0.0,90.0,-501.0,0.0,0.0,-699.1"
2022-05-11,"63.2,0.0,0.0,54.5,23.0,0.0,0.0,-21.8,848.7,-45.7,0.0,130.3,1685.66,0.0,0.0,1804.6,513.44,0.0,0.0,514.49,-360.7,-157.4,0.0,-223.0,2.7,0.0,0.0,17.5,-71.9,0.0,0.0,19.1,964.39,0.0,0.0,969.07,0.5,0.0,0.0,-0.3,-58.7,0.0,0.0,137.9,-47.2,0.0,0.0,-12.4,-91.3,-131.2,0.0,-234.4,16.3,0.0,0.0,-6.3,90.0,88.7,0.0,88.4,-699.1,0.0,0.0,-308.5"
2022-05-04,"54.5,0.0,0.0,64.6,-21.8,0.0,0.0,-3.3,130.2,-82.9,0.0,69.1,1804.59,0.0,0.0,1773.5,514.49,0.0,0.0,511.4,-223.0,-58.9,0.0,-157.3,17.5,0.0,0.0,-32.2,19.1,0.0,0.0,-55.5,969.07,0.0,0.0,969.7,-0.3,0.0,0.0,0.2,137.9,0.0,0.0,129.8,-12.4,0.0,0.0,55.3,-234.4,-134.1,0.0,-144.9,-6.3,0.0,0.0,-3.4,88.4,90.8,0.0,90.3,-308.5,0.0,0.0,-291.0"
2022-04-20,"-224.8,0.0,0.0,120.8,19.4,0.0,0.0,-42.5,-802.0,247.1,0.0,938.2,1888.27,0.0,0.0,1645.5,530.06,0.0,0.0,522.26,-76.1,-97.6,0.0,-364.8,33.5,0.0,0.0,37.7,73.4,0.0,0.0,5.0,978.51,0.0,0.0,962.24,-0.4,0.0,0.0,0.0,-18.5,0.0,0.0,45.0,-9.6,0.0,0.0,-6.8,-266.4,-82.9,0.0,-290.2,16.2,0.0,0.0,-38.8,91.0,90.8,0.0,90.0,-470.1,0.0,0.0,-389.9"
2022-04-13,"120.8,0.0,0.0,-66.4,-42.5,0.0,0.0,3.5,938.2,86.3,0.0,242.1,1645.47,0.0,0.0,1775.4,522.26,0.0,0.0,501.99,-364.8,-38.8,0.0,-204.1,37.7,0.0,0.0,7.0,5.0,0.0,0.0,3.3,962.24,0.0,0.0,954.19,0.0,0.0,0.0,1.1,45.0,0.0,0.0,165.4,-6.8,0.0,0.0,-9.5,-290.2,-51.5,0.0,77.1,-38.8,0.0,0.0,-5.7,90.0,92.6,0.0,92.5,-389.9,0.0,0.0,-374.2"
2022-04-06,"-66.4,0.0,0.0,62.9,3.5,0.0,0.0,3.5,242.1,-205.6,0.0,-344.9,1775.41,0.0,0.0,1845.2,501.99,0.0,0.0,505.47,-204.1,6.3,0.0,78.5,7.0,0.0,0.0,-75.0,3.3,0.0,0.0,-23.9,954.19,0.0,0.0,910.74,1.1,0.0,0.0,0.1,165.4,0.0,0.0,-100.9,-9.5,0.0,0.0,-0.3,77.1,-81.9,0.0,139.5,-5.7,0.0,0.0,12.0,92.5,92.4,0.0,92.1,-374.2,0.0,0.0,-300.1"
2022-03-30,"62.9,0.0,0.0,-81.7,3.5,0.0,0.0,27.7,-344.9,-102.2,0.0,-250.8,1845.17,0.0,0.0,1844.4,505.47,0.0,0.0,544.69,78.5,-174.4,0.0,-294.8,-75.0,0.0,0.0,42.4,-23.9,0.0,0.0,31.6,910.74,0.0,0.0,969.46,0.1,0.0,0.0,-0.1,-100.9,0.0,0.0,123.5,-0.3,0.0,0.0,1.3,139.5,-155.0,0.0,-207.1,12.0,0.0,0.0,3.4,92.1,91.4,0.0,91.1,-300.1,0.0,0.0,-419.0"
2022-03-23,"-81.7,0.0,0.0,-43.8,27.7,0.0,0.0,22.4,-250.8,11.4,0.0,434.5,1844.43,0.0,0.0,1737.4,544.69,0.0,0.0,511.96,-294.8,-198.6,0.0,-361.5,42.4,0.0,0.0,-19.7,31.6,0.0,0.0,12.3,969.46,0.0,0.0,972.3,-0.1,0.0,0.0,-0.1,123.5,0.0,0.0,178.6,1.3,0.0,0.0,-41.3,-207.1,-138.6,0.0,33.2,3.4,0.0,0.0,30.5,91.1,90.4,0.0,90.4,-419.0,0.0,0.0,-198.3"
2022-03-16,"-43.8,0.0,0.0,192.6,22.4,0.0,0.0,-2.1,434.5,-137.5,0.0,-186.3,1737.43,0.0,0.0,1818.5,511.96,0.0,0.0,566.11,-361.5,-157.9,0.0,-140.5,-19.7,0.0,0.0,30.3,12.3,0.0,0.0,0.0,972.3,0.0,0.0,962.94,-0.1,0.0,0.0,0.4,178.6,0.0,0.0,-58.5,-41.3,0.0,0.0,24.6,33.2,-182.6,0.0,-523.0,30.5,0.0,0.0,-7.3,90.4,89.6,0.0,89.3,-198.3,0.0,0.0,-252.4"
2022-03-09,"192.6,0.0,0.0,-217.1,-2.1,0.0,0.0,15.2,-186.3,-65.7,0.0,-259.7,1818.51,0.0,0.0,1773.8,566.11,0.0,0.0,519.8,-140.5,-210.5,0.0,-46.8,30.3,0.0,0.0,0.4,0.0,0.0,0.0,-27.2,962.94,0.0,0.0,940.21,0.4,0.0,0.0,-0.6,-58.5,0.0,0.0,-97.2,24.6,0.0,0.0,32.0,-523.1,-191.4,0.0,-57.4,-7.3,0.0,0.0,2.0,89.3,87.9,0.0,87.7,-252.4,0.0,0.0,-236.4"
2022-03-02,"-217.1,0.0,0.0,62.3,15.2,0.0,0.0,34.4,-259.7,274.8,0.0,451.4,1773.8,0.0,0.0,1778.3,519.8,0.0,0.0,519.24,-46.8,-137.5,0.0,-58.2,0.4,0.0,0.0,44.0,-27.2,0.0,0.0,50.5,940.21,0.0,0.0,934.24,-0.6,0.0,0.0,0.1,-97.2,0.0,0.0,-204.9,32.0,0.0,0.0,-50.4,-57.3,-172.6,0.0,-58.4,2.0,0.0,0.0,23.8,87.7,87.0,0.0,87.4,-236.4,0.0,0.0,-244.4"
2022-02-25,"62.3,0.0,0.0,23.0,34.4,0.0,0.0,-67.5,451.4,44.2,0.0,112.1,1778.31,0.0,0.0,1723.0,519.24,0.0,0.0,511.37,-58.2,-145.0,0.0,-133.2,44.0,0.0,0.0,-56.0,50.5,0.0,0.0,-47.0,934.24,0.0,0.0,900.89,0.1,0.0,0.0,0.1,-204.9,0.0,0.0,-190.0,-50.4,0.0,0.0,41.5,-58.4,-176.3,0.0,-155.2,23.8,0.0,0.0,-24.4,87.4,85.3,0.0,85.3,-244.4,0.0,0.0,-268.7"
2022-02-16,"23.0,0.0,0.0,-142.0,-67.5,0.0,0.0,32.9,112.1,-157.2,0.0,-475.6,1722.99,0.0,0.0,1866.8,511.37,0.0,0.0,527.19,-133.2,55.0,0.0,-164.4,-56.0,0.0,0.0,74.0,-47.0,0.0,0.0,45.8,900.89,0.0,0.0,943.23,0.1,0.0,0.0,-0.2,-190.0,0.0,0.0,-280.1,41.5,0.0,0.0,31.6,-155.2,-146.3,0.0,-93.0,-24.4,0.0,0.0,9.7,85.3,87.8,0.0,88.2,-268.7,0.0,0.0,-139.7"
2022-02-09,"-142.0,0.0,0.0,126.9,32.9,0.0,0.0,-24.9,-475.6,36.9,0.0,-104.7,1866.84,0.0,0.0,1873.5,527.19,0.0,0.0,519.63,-164.4,162.3,0.0,211.9,74.0,0.0,0.0,-26.7,45.8,0.0,0.0,-3.9,943.23,0.0,0.0,886.59,-0.2,0.0,0.0,0.0,-280.1,0.0,0.0,-117.3,31.6,0.0,0.0,-9.1,-92.9,-173.9,0.0,-241.0,9.7,0.0,0.0,-15.4,88.2,86.4,0.0,86.7,-139.7,0.0,0.0,-187.0"
2022-02-02,"126.9,0.0,0.0,-69.5,-24.9,0.0,0.0,4.4,-104.7,152.5,0.0,237.7,1873.46,0.0,0.0,1749.6,519.63,0.0,0.0,538.17,211.9,164.5,0.0,129.7,-26.7,0.0,0.0,22.9,-3.9,0.0,0.0,-60.7,886.59,0.0,0.0,891.57,0.0,0.0,0.0,-0.2,-117.3,0.0,0.0,-182.3,-9.1,0.0,0.0,-3.2,-241.0,-149.2,0.0,-279.8,-15.4,0.0,0.0,2.8,86.7,87.6,0.0,87.7,-187.0,0.0,0.0,-125.2"
2022-01-26,"-69.5,0.0,0.0,2.1,4.4,0.0,0.0,-12.0,237.7,-72.8,0.0,51.5,1749.64,0.0,0.0,1837.1,538.17,0.0,0.0,523.84,129.7,254.8,0.0,587.3,22.9,0.0,0.0,11.4,-60.7,0.0,0.0,24.7,891.57,0.0,0.0,861.66,-0.2,0.0,0.0,0.5,-182.3,0.0,0.0,-131.4,-3.2,0.0,0.0,0.7,-279.8,-126.0,0.0,-143.1,2.8,0.0,0.0,-6.0,87.7,87.7,0.0,88.1,-125.2,0.0,0.0,-134.8"
2022-01-21,"2.1,0.0,0.0,78.4,-12.0,0.0,0.0,-29.4,51.5,-93.8,0.0,-455.3,1837.14,0.0,0.0,1841.9,523.84,0.0,0.0,464.16,587.3,263.4,0.0,796.1,11.4,0.0,0.0,6.8,24.7,0.0,0.0,-16.6,861.66,0.0,0.0,843.21,0.5,0.0,0.0,0.1,-131.4,0.0,0.0,-246.8,0.7,0.0,0.0,16.7,-143.1,-85.0,0.0,253.7,-6.0,0.0,0.0,-17.7,88.1,88.0,0.0,88.4,-134.8,0.0,0.0,-30.0"
2022-01-05,"-50.0,0.0,0.0,51.5,16.4,0.0,0.0,-11.5,-214.4,-328.3,0.0,-357.6,1799.03,0.0,0.0,1907.0,455.09,0.0,0.0,534.36,1012.8,177.5,0.0,-145.9,-160.7,0.0,0.0,17.1,-34.9,0.0,0.0,-83.0,864.17,0.0,0.0,1033.89,-0.4,0.0,0.0,-0.2,257.7,0.0,0.0,105.5,-26.1,0.0,0.0,-32.0,441.8,152.5,0.0,-172.6,3.0,0.0,0.0,8.3,89.8,90.1,0.0,89.7,-134.6,0.0,0.0,-140.0"
